timestamp,mode,document,status,chunks,tokens,error
2026-03-03T09:35:44.816656,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/pessoas_portadoras_de_deficiencia_dec_5296.docx,failed,0,0,Failed to ingest document pessoas_portadoras_de_deficiencia_dec_5296: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.910428,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/pessoas_portadoras_de_transtornos_mentais_lei_10216_de_2001.docx,failed,0,0,Failed to ingest document pessoas_portadoras_de_transtornos_mentais_lei_10216_de_2001: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.955590,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/planejamento_familiar_lei_9263.docx,failed,0,0,Failed to ingest document planejamento_familiar_lei_9263: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.982462,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/politica_nacional_de_protecao_de_dir_da_pessoa_com_transtorno_do_espectro_autista_lei_12764.docx,failed,0,0,Failed to ingest document politica_nacional_de_protecao_de_dir_da_pessoa_com_transtorno_do_espectro_autista_lei_12764: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:45.004176,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/politica_nacional_do_livro_lei_10753.docx,failed,0,0,Failed to ingest document politica_nacional_do_livro_lei_10753: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:45.057632,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/politica_nacional_para_a_populacao_em_situacao_de_rua_dec_7053.docx,failed,0,0,Failed to ingest document politica_nacional_para_a_populacao_em_situacao_de_rua_dec_7053: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:45.101093,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/propriedade_intelectual_de_programa_de_computador_lei_9609.docx,failed,0,0,Failed to ingest document propriedade_intelectual_de_programa_de_computador_lei_9609: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:45.139722,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/registro_da_propriedade_maritima_lei_7652.docx,failed,0,0,Failed to ingest document registro_da_propriedade_maritima_lei_7652: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.604376,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/registros_publicos_lei_6015.docx,failed,0,0,Failed to ingest document registros_publicos_lei_6015: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.699612,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regula_o_penhor_rural_e_a_cedula_pignoraticia_lei_492.docx,failed,0,0,Failed to ingest document regula_o_penhor_rural_e_a_cedula_pignoraticia_lei_492: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.758585,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_a_analise_de_impacto_regulatorio_de_que_tratam_o_art_5_da_lei_13874_e_art_6_da_lei_13848_dec_10441_de_2020.docx,failed,0,0,Failed to ingest document regulamenta_a_analise_de_impacto_regulatorio_de_que_tratam_o_art_5_da_lei_13874_e_art_6_da_lei_13848_dec_10441_de_2020: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.786235,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_a_lei_12_764_dec_8368.docx,failed,0,0,Failed to ingest document regulamenta_a_lei_12_764_dec_8368: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.943856,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_a_lei_7_853_que_dispoe_sobre_a_politica_nacional_para_a_integracao_da_pessoa_port_de_defic_dec_3298.docx,failed,0,0,Failed to ingest document regulamenta_a_lei_7_853_que_dispoe_sobre_a_politica_nacional_para_a_integracao_da_pessoa_port_de_defic_dec_3298: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:46.971923,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_a_lei_sobre_o_uso_da_talidomida_dec_7235.docx,failed,0,0,Failed to ingest document regulamenta_a_lei_sobre_o_uso_da_talidomida_dec_7235: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.015550,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_o_art_75_do_est_da_pessoa_com_deficiencia_para_dispor_sobre_as_diretrizes_os_objetivos_e_os_eixos_do_plano_nac_de_tecnoc_assistiva_dec_10645.docx,failed,0,0,Failed to ingest document regulamenta_o_art_75_do_est_da_pessoa_com_deficiencia_para_dispor_sobre_as_diretrizes_os_objetivos_e_os_eixos_do_plano_nac_de_tecnoc_assistiva_dec_10645: 'EmbeddingService' o
2026-03-03T09:35:47.100622,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamenta_os_arts_20_a_30_da_lindb_dec_9830.docx,failed,0,0,Failed to ingest document regulamenta_os_arts_20_a_30_da_lindb_dec_9830: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.168905,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/regulamento_do_sistema_nacional_de_promocao_da_igualdade_racial_sinapir_decreto_8136.docx,failed,0,0,Failed to ingest document regulamento_do_sistema_nacional_de_promocao_da_igualdade_racial_sinapir_decreto_8136: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.279020,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/remocao_de_orgaos_e_tecidos_do_corpo_humano_lei_9434.docx,failed,0,0,Failed to ingest document remocao_de_orgaos_e_tecidos_do_corpo_humano_lei_9434: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.558361,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/representacao_comercial_lei_4886.docx,failed,0,0,Failed to ingest document representacao_comercial_lei_4886: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.576335,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/requisitos_para_a_lavratura_de_escrituras_publicas_lei_7433.docx,failed,0,0,Failed to ingest document requisitos_para_a_lavratura_de_escrituras_publicas_lei_7433: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:47.771887,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/resolucao_40_de_2020_do_conselho_nacional_de_direitos_humanos.docx,failed,0,0,Failed to ingest document resolucao_40_de_2020_do_conselho_nacional_de_direitos_humanos: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.041316,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/servicos_notariais_e_registros_lei_8935_de_1994.docx,failed,0,0,Failed to ingest document servicos_notariais_e_registros_lei_8935_de_1994: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.259750,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/sfh_e_alienacao_fiduciaria_de_coisa_imovel_lei_9514.docx,failed,0,0,Failed to ingest document sfh_e_alienacao_fiduciaria_de_coisa_imovel_lei_9514: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.479976,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/sistema_eletronico_dos_registros_publicos_serp_lei_14382.docx,failed,0,0,Failed to ingest document sistema_eletronico_dos_registros_publicos_serp_lei_14382: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.489466,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/talidomida_lei_12190.docx,failed,0,0,Failed to ingest document talidomida_lei_12190: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.522127,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/uniao_estavel_lei_9278.docx,failed,0,0,Failed to ingest document uniao_estavel_lei_9278: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.532867,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/uso_do_nome_social_dec_8727.docx,failed,0,0,Failed to ingest document uso_do_nome_social_dec_8727: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.563061,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/usucapiao_especial_de_imoveis_rurais_lei_6969.docx,failed,0,0,Failed to ingest document usucapiao_especial_de_imoveis_rurais_lei_6969: 'EmbeddingService' object has no attribute 'model'
